chamber,legislator_name,disclosure_date,transaction_date,ticker,asset_description,asset_type,transaction_type,amount_range,amount_min,amount_max,amount_avg,owner,ptr_link,office,party,state,comment,transaction_year,disclosure_year
Senate,Sheldon Whitehouse,,09/09/2020,CB,Chubb Limited,Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/7246e5b3-88d3-49b0-8c41-946dbf1cbba2/,,,,--,2020,
Senate,Sheldon Whitehouse,,09/30/2020,TT,Trane Technologies plc,Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/7246e5b3-88d3-49b0-8c41-946dbf1cbba2/,,,,--,2020,
Senate,Sheldon Whitehouse,,09/30/2020,TT,Trane Technologies plc,Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Self,https://efdsearch.senate.gov/search/view/ptr/7246e5b3-88d3-49b0-8c41-946dbf1cbba2/,,,,--,2020,
Senate,Rick Scott,,09/18/2020,--,"New York St Dorm Auth Sales Tax Revenue Bond <div class=""text-muted""><em>Rate/Coupon:</em> 5.0%<br> <em>Matures:</em> 03/15/2036</div>",Municipal Security,Purchase,"$500,001 - $1,000,000",500001.0,1000000.0,750000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/abb66306-3276-4a3e-acd6-698cf63e71d4/,,,,--,2020,
Senate,Richard Blumenthal,,10/13/2020,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,N/A,https://efdsearch.senate.gov/search/view/paper/de3406b8-6047-4f08-8c2e-2f20aa280112/,,,,,2020,
Senate,William Cassidy,,09/11/2020,AAPL,Apple Inc.,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/f0902f8a-6b89-4971-96a6-7b5e55b4f34e/,,,,--,2020,
Senate,Ron L Wyden,,09/14/2020,NFLX,"Netflix, Inc.",Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Child,https://efdsearch.senate.gov/search/view/ptr/7a16edce-2afd-47e6-bd0b-ba09dda254e9/,,,,Underlying asset of dependent #1,2020,
Senate,Ron L Wyden,,09/14/2020,NFLX,"Netflix, Inc.",Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Child,https://efdsearch.senate.gov/search/view/ptr/7a16edce-2afd-47e6-bd0b-ba09dda254e9/,,,,Underlying asset of dependent #2,2020,
Senate,Ron L Wyden,,09/23/2020,NFLX,"Netflix, Inc.",Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Child,https://efdsearch.senate.gov/search/view/ptr/7a16edce-2afd-47e6-bd0b-ba09dda254e9/,,,,Underlying asset of dependent #3,2020,
Senate,Susan M Collins,,09/08/2020,--,"Federal Farm Credit Bank 3133EL7F5 <div class=""text-muted""><em>Rate/Coupon:</em> 0.180%<br> <em>Matures:</em> 09/15/2022</div>",Corporate Bond,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/ccf754fc-faaa-41b0-8393-fa3abd544f7e/,,,,--,2020,
Senate,"Angus S King, Jr.",,09/28/2020,--,"MAINE STATE HSG AUTH REV <div class=""text-muted""><em>Rate/Coupon:</em> 2.60%<br> <em>Matures:</em> 11/15/2022</div>",Municipal Security,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/9054bb2c-2d54-4ea8-adef-f982a54ecd7a/,,,,"REDEMPTION ""CALLED""",2020,
Senate,Thomas R Carper,,09/24/2020,LDP,Cohen &amp; Steers Limited Duration Preferred and Inco,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/91e69374-43c4-4d64-b8ff-ec90e769865d/,,,,--,2020,
Senate,Thomas R Carper,,09/22/2020,LDP,Cohen &amp; Steers Limited Duration Preferred and Inco,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/91e69374-43c4-4d64-b8ff-ec90e769865d/,,,,--,2020,
Senate,Thomas R Carper,,09/22/2020,WIW,Western Asset Inflation-Linked Opportunities &amp; Inc,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/91e69374-43c4-4d64-b8ff-ec90e769865d/,,,,--,2020,
Senate,Thomas R Carper,,09/22/2020,ATOAX,Aberdeen Ultra Short Municipal Income Fund Class A,Other Securities,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/91e69374-43c4-4d64-b8ff-ec90e769865d/,,,,--,2020,
Senate,Pat Roberts,,09/04/2020,BA,The Boeing Company,Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6f691f61-e375-42ab-af01-72da4328447c/,,,,555,2020,
Senate,Pat Roberts,,09/04/2020,WMT,Walmart Inc.,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6f691f61-e375-42ab-af01-72da4328447c/,,,,555,2020,
Senate,Pat Roberts,,09/17/2020,AAPL,Apple Inc.,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6f691f61-e375-42ab-af01-72da4328447c/,,,,sep,2020,
Senate,Pat Roberts,,09/14/2020,NVDA,NVIDIA Corporation,Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6f691f61-e375-42ab-af01-72da4328447c/,,,,sep,2020,
Senate,Pat Roberts,,09/11/2020,AAPL,Apple Inc.,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6f691f61-e375-42ab-af01-72da4328447c/,,,,sep,2020,
Senate,Pat Roberts,,09/09/2020,AAPL,Apple Inc.,Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6f691f61-e375-42ab-af01-72da4328447c/,,,,sep,2020,
Senate,Pat Roberts,,09/04/2020,NVDA,NVIDIA Corporation,Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6f691f61-e375-42ab-af01-72da4328447c/,,,,sep,2020,
Senate,Pat Roberts,,09/04/2020,NFLX,"Netflix, Inc.",Stock,Purchase,"$50,001 - $100,000",50001.0,100000.0,75000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6f691f61-e375-42ab-af01-72da4328447c/,,,,sep,2020,
Senate,Pat Roberts,,09/04/2020,NVDA,NVIDIA Corporation,Stock,Purchase,"$50,001 - $100,000",50001.0,100000.0,75000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6f691f61-e375-42ab-af01-72da4328447c/,,,,sep,2020,
Senate,Pat Roberts,,09/04/2020,NFLX,"Netflix, Inc.",Stock,Sale (Full),"$50,001 - $100,000",50001.0,100000.0,75000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6f691f61-e375-42ab-af01-72da4328447c/,,,,sep,2020,
Senate,Pat Roberts,,09/04/2020,BYND,"Beyond Meat, Inc.",Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6f691f61-e375-42ab-af01-72da4328447c/,,,,sep,2020,
Senate,Pat Roberts,,09/04/2020,NVDA,NVIDIA Corporation,Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6f691f61-e375-42ab-af01-72da4328447c/,,,,sep,2020,
Senate,Pat Roberts,,09/03/2020,AAPL,Apple Inc.,Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6f691f61-e375-42ab-af01-72da4328447c/,,,,sep,2020,
Senate,Pat Roberts,,09/02/2020,AAPL,Apple Inc.,Stock,Purchase,"$50,001 - $100,000",50001.0,100000.0,75000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6f691f61-e375-42ab-af01-72da4328447c/,,,,sep,2020,
Senate,Pat Roberts,,09/01/2020,TSLA,"Tesla, Inc.",Stock,Sale (Full),"$50,001 - $100,000",50001.0,100000.0,75000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6f691f61-e375-42ab-af01-72da4328447c/,,,,sep,2020,
Senate,Pat Roberts,,09/04/2020,NVDA,NVIDIA Corporation,Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6f691f61-e375-42ab-af01-72da4328447c/,,,,R,2020,
Senate,Pat Roberts,,09/16/2020,W,Wayfair Inc.,Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6f691f61-e375-42ab-af01-72da4328447c/,,,,R,2020,
Senate,Pat Roberts,,09/09/2020,AAPL,Apple Inc.,Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6f691f61-e375-42ab-af01-72da4328447c/,,,,r,2020,
Senate,Pat Roberts,,09/09/2020,ZM,"Zoom Video Communications, Inc.",Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6f691f61-e375-42ab-af01-72da4328447c/,,,,R,2020,
Senate,Pat Roberts,,09/04/2020,MSFT,Microsoft Corporation,Stock,Sale (Full),"$50,001 - $100,000",50001.0,100000.0,75000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6f691f61-e375-42ab-af01-72da4328447c/,,,,R,2020,
Senate,Pat Roberts,,09/03/2020,MSFT,Microsoft Corporation,Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6f691f61-e375-42ab-af01-72da4328447c/,,,,R,2020,
Senate,Pat Roberts,,09/03/2020,AAPL,Apple Inc.,Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6f691f61-e375-42ab-af01-72da4328447c/,,,,R,2020,
Senate,Rick Scott,,09/16/2020,--,"New York City Municipal Water Fin Auth Revenue Bond <div class=""text-muted""><em>Rate/Coupon:</em> 5.0%<br> <em>Matures:</em> 06/15/2038</div>",Municipal Security,Purchase,"$100,001 - $250,000",100001.0,250000.0,175000.5,Self,https://efdsearch.senate.gov/search/view/ptr/39701819-7165-4d51-a3d0-47ba61e239d6/,,,,--,2020,
Senate,Rick Scott,,09/16/2020,--,"New York City Municipal Water Fin Auth Revenue Bond <div class=""text-muted""><em>Rate/Coupon:</em> 5.0%<br> <em>Matures:</em> 06/15/2038</div>",Municipal Security,Purchase,"$250,001 - $500,000",250001.0,500000.0,375000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/39701819-7165-4d51-a3d0-47ba61e239d6/,,,,--,2020,
Senate,Rick Scott,,09/16/2020,--,"New York State Urban Development Corp Revenue Bond <div class=""text-muted""><em>Rate/Coupon:</em> 5.0%<br> <em>Matures:</em> 03/15/2037</div>",Municipal Security,Purchase,"$100,001 - $250,000",100001.0,250000.0,175000.5,Self,https://efdsearch.senate.gov/search/view/ptr/39701819-7165-4d51-a3d0-47ba61e239d6/,,,,--,2020,
Senate,Rick Scott,,09/16/2020,--,"New York State Urban Development Corp Revenue Bond <div class=""text-muted""><em>Rate/Coupon:</em> 5.0%<br> <em>Matures:</em> 03/15/2037</div>",Municipal Security,Purchase,"$500,001 - $1,000,000",500001.0,1000000.0,750000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/39701819-7165-4d51-a3d0-47ba61e239d6/,,,,--,2020,
Senate,Rick Scott,,09/16/2020,--,"New York State Urban Development Corp Revenue Bond <div class=""text-muted""><em>Rate/Coupon:</em> 5.0%<br> <em>Matures:</em> 03/15/2037</div>",Municipal Security,Purchase,"$500,001 - $1,000,000",500001.0,1000000.0,750000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/39701819-7165-4d51-a3d0-47ba61e239d6/,,,,--,2020,
Senate,Rick Scott,,09/16/2020,--,"New York State Urban Development Corp Revenue Bond <div class=""text-muted""><em>Rate/Coupon:</em> 5.0%<br> <em>Matures:</em> 03/15/2037</div>",Municipal Security,Purchase,"$250,001 - $500,000",250001.0,500000.0,375000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/39701819-7165-4d51-a3d0-47ba61e239d6/,,,,--,2020,
Senate,Rick Scott,,09/03/2020,--,"New York State Dorm Auth State Personal Income Tax Revenue Bond <div class=""text-muted""><em>Rate/Coupon:</em> 5.0%<br> <em>Matures:</em> 12/15/2027</div>",Municipal Security,Purchase,"$500,001 - $1,000,000",500001.0,1000000.0,750000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/39701819-7165-4d51-a3d0-47ba61e239d6/,,,,--,2020,
Senate,Rick Scott,,08/27/2020,--,"Ysleta Texas Independent School District Ref Bond (Exchanged) <br> Ysleta Texas Independent School District Ref Bond (Received) <div class=""text-muted""><em>Rate/Coupon:</em> 4.0%<br> <em>Matures:</em> 08/15/2031</div>",Municipal Security,Exchange,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/39701819-7165-4d51-a3d0-47ba61e239d6/,,,,--,2020,
Senate,Rick Scott,,08/26/2020,--,"Ysleta Texas Independent School District Ref Bond (Exchanged) <br> Ysleta Texas Independent School District Ref Bond (Received) <div class=""text-muted""><em>Rate/Coupon:</em> 4.0%<br> <em>Matures:</em> 08/15/2031</div>",Municipal Security,Exchange,"$500,001 - $1,000,000",500001.0,1000000.0,750000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/39701819-7165-4d51-a3d0-47ba61e239d6/,,,,--,2020,
Senate,Rick Scott,,08/27/2020,--,"Ysleta Texas Independent School District Ref Bond (Exchanged) <br> Ysleta Texas Independent School District Ref Bond (Received) <div class=""text-muted""><em>Rate/Coupon:</em> 4.0%<br> <em>Matures:</em> 08/15/2031</div>",Municipal Security,Exchange,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/39701819-7165-4d51-a3d0-47ba61e239d6/,,,,--,2020,
Senate,Rick Scott,,08/26/2020,--,"Ysleta Texas Independent School District Ref Bond (Exchanged) <br> Ysleta Texas Independent School District Ref Bond (Received) <div class=""text-muted""><em>Rate/Coupon:</em> 4.0%<br> <em>Matures:</em> 08/15/2031</div>",Municipal Security,Exchange,"$250,001 - $500,000",250001.0,500000.0,375000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/39701819-7165-4d51-a3d0-47ba61e239d6/,,,,--,2020,
Senate,Ron L Wyden,,09/02/2020,W,Wayfair Inc.,Stock,Sale (Full),"$50,001 - $100,000",50001.0,100000.0,75000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/272a44f0-e514-4d0a-993d-bc69316c77aa/,,,,--,2020,
Senate,Ron L Wyden,,09/02/2020,AAPL,Apple Inc.,Stock,Purchase,"$50,001 - $100,000",50001.0,100000.0,75000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/272a44f0-e514-4d0a-993d-bc69316c77aa/,,,,--,2020,
Senate,Ron L Wyden,,09/01/2020,AMZN,"Amazon.com, Inc.",Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/272a44f0-e514-4d0a-993d-bc69316c77aa/,,,,--,2020,
Senate,Ron L Wyden,,08/27/2020,AAPL,Apple Inc.,Stock,Purchase,"$50,001 - $100,000",50001.0,100000.0,75000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/272a44f0-e514-4d0a-993d-bc69316c77aa/,,,,--,2020,
Senate,Ron L Wyden,,08/27/2020,AMWD,American Woodmark Corporation,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/272a44f0-e514-4d0a-993d-bc69316c77aa/,,,,--,2020,
Senate,Ron L Wyden,,08/26/2020,IRBT,iRobot Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/272a44f0-e514-4d0a-993d-bc69316c77aa/,,,,--,2020,
Senate,Ron L Wyden,,08/25/2020,UPS,"United Parcel Service, Inc.",Stock,Purchase,"$50,001 - $100,000",50001.0,100000.0,75000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/272a44f0-e514-4d0a-993d-bc69316c77aa/,,,,--,2020,
Senate,Ron L Wyden,,08/25/2020,FDX,FedEx Corporation,Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/272a44f0-e514-4d0a-993d-bc69316c77aa/,,,,--,2020,
Senate,Ron L Wyden,,08/24/2020,W,Wayfair Inc.,Stock,Purchase,"$50,001 - $100,000",50001.0,100000.0,75000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/272a44f0-e514-4d0a-993d-bc69316c77aa/,,,,--,2020,
Senate,Ron L Wyden,,08/24/2020,SQ,"Square, Inc.",Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/272a44f0-e514-4d0a-993d-bc69316c77aa/,,,,--,2020,
Senate,Ron L Wyden,,08/24/2020,KR,The Kroger Co.,Stock,Sale (Full),"$50,001 - $100,000",50001.0,100000.0,75000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/272a44f0-e514-4d0a-993d-bc69316c77aa/,,,,--,2020,
Senate,Ron L Wyden,,08/24/2020,CLX,The Clorox Company,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/272a44f0-e514-4d0a-993d-bc69316c77aa/,,,,--,2020,
Senate,Ron L Wyden,,08/24/2020,AMWD,American Woodmark Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/272a44f0-e514-4d0a-993d-bc69316c77aa/,,,,--,2020,
Senate,William Cassidy,,08/19/2020,SBUX,Starbucks Corporation,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/bd6ad088-ad7f-48c7-a23f-58dd648c6200/,,,,--,2020,
Senate,William Cassidy,,08/19/2020,MSFT,Microsoft Corporation,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/bd6ad088-ad7f-48c7-a23f-58dd648c6200/,,,,--,2020,
Senate,William Cassidy,,08/19/2020,LOW,"Lowe's Companies, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/bd6ad088-ad7f-48c7-a23f-58dd648c6200/,,,,--,2020,
Senate,William Cassidy,,08/19/2020,IBM,International Business Machines Corporation,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/bd6ad088-ad7f-48c7-a23f-58dd648c6200/,,,,--,2020,
Senate,William Cassidy,,08/19/2020,DIS,The Walt Disney Company,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/bd6ad088-ad7f-48c7-a23f-58dd648c6200/,,,,--,2020,
Senate,William Cassidy,,08/19/2020,CMCSA,Comcast Corporation,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/bd6ad088-ad7f-48c7-a23f-58dd648c6200/,,,,--,2020,
Senate,William Cassidy,,08/19/2020,CSCO,"Cisco Systems, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/bd6ad088-ad7f-48c7-a23f-58dd648c6200/,,,,--,2020,
Senate,William Cassidy,,08/19/2020,AAPL,Apple Inc.,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/bd6ad088-ad7f-48c7-a23f-58dd648c6200/,,,,--,2020,
Senate,"Angus S King, Jr.",,08/18/2020,VZ,Verizon Communications Inc.,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/1de8728d-7085-4ddc-8275-d10d2684ff60/,,,,--,2020,
Senate,"Angus S King, Jr.",,08/18/2020,SLB,Schlumberger Limited,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/1de8728d-7085-4ddc-8275-d10d2684ff60/,,,,--,2020,
Senate,"Angus S King, Jr.",,08/18/2020,XOM,Exxon Mobil Corporation,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/1de8728d-7085-4ddc-8275-d10d2684ff60/,,,,--,2020,
Senate,"Angus S King, Jr.",,08/18/2020,COP,ConocoPhillips,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/1de8728d-7085-4ddc-8275-d10d2684ff60/,,,,--,2020,
Senate,"A. Mitchell Mcconnell, Jr.",,09/02/2020,WFC,Wells Fargo &amp; Company,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/34ebca60-a389-42b5-874e-c59eeea89ad6/,,,,Dividend Reinvestment,2020,
Senate,Patrick J Toomey,,08/17/2020,--,"Spoonshot <div class=""text-muted""> <em>Company:</em> Spoonshot &nbsp;(Bangalore, India) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Technology company that provides market intelligence to food and beverage companies.</div>",Non-Public Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/7c9adca9-c82a-49a8-b6d0-a5bc200a0dbc/,,,,"Spoonshot is an underlying investment of SRI Capital Fund I, LP (""SRI""), a venture capital fund. Sen. Toomey and his wife have a limited partnership interest in SRI.",2020,
Senate,Patrick J Toomey,,08/28/2020,TSLA,"Tesla, Inc.",Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Child,https://efdsearch.senate.gov/search/view/ptr/7c9adca9-c82a-49a8-b6d0-a5bc200a0dbc/,,,,Child #2,2020,
Senate,Patrick J Toomey,,08/27/2020,AAPL,Apple Inc.,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Child,https://efdsearch.senate.gov/search/view/ptr/7c9adca9-c82a-49a8-b6d0-a5bc200a0dbc/,,,,Child #2,2020,
Senate,John Boozman,,09/08/2020,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,N/A,https://efdsearch.senate.gov/search/view/paper/19b4badb-691c-451d-90a1-5f8e68c3750d/,,,,,2020,
Senate,"Jerry Moran,",,08/21/2020,WFC,Wells Fargo &amp; Company,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/5809a671-cb5c-46c3-a6ec-35481814e274/,,,,--,2020,
Senate,"Jerry Moran,",,08/21/2020,DIS,The Walt Disney Company,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/5809a671-cb5c-46c3-a6ec-35481814e274/,,,,--,2020,
Senate,"Jerry Moran,",,08/21/2020,V,Visa Inc.,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/5809a671-cb5c-46c3-a6ec-35481814e274/,,,,--,2020,
Senate,"Jerry Moran,",,08/21/2020,TXN,Texas Instruments Incorporated,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/5809a671-cb5c-46c3-a6ec-35481814e274/,,,,--,2020,
Senate,"Jerry Moran,",,08/21/2020,JPM,JPMorgan Chase &amp; Co.,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/5809a671-cb5c-46c3-a6ec-35481814e274/,,,,--,2020,
Senate,"Jerry Moran,",,08/21/2020,KO,The Coca-Cola Company,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/5809a671-cb5c-46c3-a6ec-35481814e274/,,,,--,2020,
Senate,"Jerry Moran,",,08/21/2020,AAPL,Apple Inc.,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/5809a671-cb5c-46c3-a6ec-35481814e274/,,,,--,2020,
Senate,"Jerry Moran,",,08/21/2020,ALL,The Allstate Corporation,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/5809a671-cb5c-46c3-a6ec-35481814e274/,,,,--,2020,
Senate,"Jerry Moran,",,08/21/2020,ABBV,AbbVie Inc.,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/5809a671-cb5c-46c3-a6ec-35481814e274/,,,,--,2020,
Senate,"Jerry Moran,",,08/21/2020,KR,The Kroger Co.,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/5809a671-cb5c-46c3-a6ec-35481814e274/,,,,--,2020,
Senate,"Jerry Moran,",,08/21/2020,CVX,Chevron Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/5809a671-cb5c-46c3-a6ec-35481814e274/,,,,--,2020,
Senate,"Jerry Moran,",,08/21/2020,BRK-B,Berkshire Hathaway Inc.,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/5809a671-cb5c-46c3-a6ec-35481814e274/,,,,--,2020,
